# Time (Hours), Altitude, Semi Major Axis, Eccentricity, Inclination, Argument Of Periapsis, RAAN, True Anomaly, Acceleration Norm PM Sun, Acceleration Norm PM Moon, Acceleration Norm PM Mars, Acceleration Norm PM Venus, Acceleration Norm SH Earth, Acceleration Norm Aero Earth, Acceleration Norm RP Sun
3.950000000000000000e+01,6.666242047356897729e+02,6.992967427715650047e+03,9.110703381506593188e-03,9.774784983383264603e+01,2.666080965672592740e+01,3.249499019344982571e+02,1.348831914483867820e+02,5.768721705278437088e-07,9.707373705971884145e-07,3.517776884511111096e-13,1.428018729600502260e-11,8.055451748261830858e+00,2.532532547848736127e-08,0.000000000000000000e+00
3.953333333333333144e+01,6.720289716379055562e+02,6.994089785499470963e+03,8.899226616047750671e-03,9.774716589738348205e+01,2.670245291495039908e+01,3.249500881090059465e+02,1.421648898863631416e+02,5.789427371946826849e-07,9.839385058323683036e-07,3.458116252924032440e-13,1.463700726231789878e-11,8.045045857943932788e+00,2.363283960510047085e-08,0.000000000000000000e+00
3.956666666666666998e+01,6.764855229801432870e+02,6.994669109694224971e+03,8.740204728391414574e-03,9.774681458962272984e+01,2.615305244746049951e+01,3.249501384627321841e+02,1.500278111002096182e+02,5.738760480691288588e-07,9.854532339762781062e-07,3.362498588886042952e-13,1.484563232565229386e-11,8.035890963067968684e+00,2.233462798659677731e-08,0.000000000000000000e+00
3.960000000000000142e+01,6.799177752177864704e+02,6.994671680621912856e+03,8.665859512634831868e-03,9.774681408723158427e+01,2.516713595547693672e+01,3.249501422334816993e+02,1.583192085686553128e+02,5.618358156667689503e-07,9.752625428029519454e-07,3.234437759498286078e-13,1.489921397517414833e-11,8.028090578872653538e+00,2.138812857309842614e-08,0.000000000000000000e+00
3.963333333333333286e+01,6.822708996370919294e+02,6.994099393695587423e+03,8.695675035362641567e-03,9.774715906478030547e+01,2.400125652893557060e+01,3.249501895259404023e+02,1.667844271478074063e+02,5.431942933812261212e-07,9.537488375084837154e-07,3.078934212873195980e-13,1.479627171949934799e-11,8.021761520040609383e+00,2.076232109225024312e-08,0.000000000000000000e+00
3.966666666666666430e+01,6.835120540694846341e+02,6.992989472622492030e+03,8.831464100744824616e-03,9.774782198092850649e+01,2.295588061262595758e+01,3.249503653570565689e+02,1.751249905434051186e+02,5.185457950098869796e-07,9.217010623390374730e-07,2.902674640226442069e-13,1.454060770037895945e-11,8.017032943985723747e+00,2.043481064164883487e-08,0.000000000000000000e+00
3.970000000000000284e+01,6.836305261172130940e+02,6.991412189239098552e+03,9.056792054399593478e-03,9.774875568307889750e+01,2.229519022463673039e+01,3.249507444483231211e+02,1.830787737501669312e+02,4.887332621962998165e-07,8.803314084819321746e-07,2.714314564962743150e-13,1.414140119280751452e-11,8.014043326077823437e+00,2.039198808162800698e-08,0.000000000000000000e+00
3.973333333333333428e+01,6.826373046311615553e+02,6.989466685924506237e+03,9.341016967377156408e-03,9.774989699681226796e+01,2.218582468296375865e+01,3.249513869835183755e+02,1.904812351264751840e+02,4.548943861754060650e-07,8.313086611144067920e-07,2.524811398943034654e-13,1.361349990601720707e-11,8.012935284137672198e+00,2.063002822542393131e-08,0.000000000000000000e+00
3.976666666666666572e+01,6.805641163220153658e+02,6.987275100451360231e+03,9.645885578197281596e-03,9.775117098396877680e+01,2.267912877944831962e+01,3.249523354310244940e+02,1.972831410640064007e+02,4.185362569599960788e-07,7.768148358535246558e-07,2.347656909873256612e-13,1.297794626239158755e-11,8.013848312671823848e+00,2.115380024343552316e-08,0.000000000000000000e+00
3.979999999999999716e+01,6.774619840498473877e+02,6.984975299232759426e+03,9.932095143978586158e-03,9.775249560757741563e+01,2.372951905327627742e+01,3.249536124538954596e+02,2.035321715172524932e+02,3.816457949548769394e-07,7.196292153212161261e-07,2.198604810283280503e-13,1.226277955192187188e-11,8.016909684418974891e+00,2.197671049912528054e-08,0.000000000000000000e+00
3.983333333333333570e+01,6.733993810041891948e+02,6.982712617567392954e+03,1.016433451389873316e-02,9.775378660147967480e+01,2.522633111390379312e+01,3.249552199047731165e+02,2.093410434260611623e+02,3.468236999738208648e-07,6.632284699055007683e-07,2.094163391338918991e-13,1.150410147327307374e-11,8.022223995749465431e+00,2.311956089124668068e-08,8.884459549924630040e-08
3.986666666666666714e+01,6.684600691533936470e+02,6.980631079551950279e+03,1.031460295104401001e-02,9.775496237823574575e+01,2.702181536990525146e+01,3.249571389148969160e+02,2.148594847598270121e+02,3.173588261927533658e-07,6.118443486125148833e-07,2.048223755610467489e-13,1.074719449152500890e-11,8.029862028805839103e+00,2.461229786206196302e-08,8.884557014097042504e-08
3.989999999999999858e+01,6.627407176987640014e+02,6.978864653784013171e+03,1.036423809811773400e-02,9.775594880532948139e+01,2.894908235585224787e+01,3.249593311127287052e+02,2.202562582455693700e+02,2.970033740665077394e-07,5.703198185593005824e-07,2.067574772992380524e-13,1.004697982105571119e-11,8.039849737715487166e+00,2.649206901768134169e-08,8.884658059985455856e-08
3.993333333333333002e+01,6.563484029101878150e+02,6.977528929122978298e+03,1.030517015051539940e-02,9.775668362119832011e+01,3.083119240515200943e+01,3.249617409819225031e+02,2.257100403868415128e+02,2.890981820939883483e-07,5.434911333431065626e-07,2.149114443276276236e-13,9.466166331065775351e-12,8.052158195947516361e+00,2.880232877916658709e-08,8.884760954497909277e-08
3.996666666666666856e+01,6.493980844281585405e+02,6.976713812495647289e+03,1.014071548185433574e-02,9.775712022578059646e+01,3.248527484797907761e+01,3.249642993398358612e+02,2.314052711239806399e+02,2.951457723262014487e-07,5.349386170061007120e-07,2.281137074315182441e-13,9.068503041859596973e-12,8.066695285052080777e+00,3.159226972347138641e-08,8.884863927971364318e-08
4.000000000000000000e+01,6.420101452555041988e+02,6.976477579809965391e+03,9.886017445079640226e-03,9.775723053167496346e+01,3.372657520876613546e+01,3.249669277781613914e+02,2.375280763100576280e+02,3.139576195047778820e-07,5.455881302538551886e-07,2.447548230614183255e-13,8.905521699513266789e-12,8.083299762323724380e+00,3.491284142400522682e-08,8.884965200784335280e-08
4.003333333333333144e+01,6.343080707055981975e+02,6.976842621306580440e+03,9.567974982754062080e-03,9.775700660445977519e+01,3.437813673060177422e+01,3.249695437701923311e+02,2.442565574029343054e+02,3.423275810792791426e-07,5.732625611709413191e-07,2.631894961064772413e-13,9.000419017370811404e-12,8.101738168364986947e+00,3.881362893684673574e-08,8.885063010562635899e-08
4.006666666666666998e+01,6.264163269040715250e+02,6.977793135741952028e+03,9.224167817045226744e-03,9.775646093566575701e+01,3.429275963557056883e+01,3.249720660191204615e+02,2.517388057530836818e+02,3.764646416404530177e-07,6.136356342323463509e-07,2.819582028936773209e-13,9.339048841406797470e-12,8.121704874284574771e+00,4.333941912890015677e-08,8.885155639772936078e-08
4.010000000000000142e+01,6.184584840966230104e+02,6.979274965412949314e+03,8.899886754411827361e-03,9.775562537111017036e+01,3.339241874906362284e+01,3.249744195678908341e+02,2.600534616836592932e+02,4.129656393295996650e-07,6.617275111597749853e-07,2.998538845475955467e-13,9.875302867094380613e-12,8.142825455952332092e+00,4.851989758253903203e-08,8.885241443460029688e-08
4.013333333333333286e+01,6.105556142641613633e+02,6.981197708285053523e+03,8.642188067823472833e-03,9.775454890581929135e+01,3.172094093587102037e+01,3.249765402485376740e+02,2.691570177607827077e+02,4.491076469131357824e-07,7.129533681232468175e-07,3.159127827259993492e-13,1.054637994183300116e-11,8.164663526029462659e+00,5.436529042907634220e-08,8.885318876823987983e-08
4.016666666666666430e+01,6.028249760933770176e+02,6.983439180292907622e+03,8.490636044561430257e-03,9.775329468383539222e+01,2.948496401132706879e+01,3.249783782124725917e+02,2.788428454448200569e+02,4.827972473043694589e-07,7.635240725435867272e-07,3.293833388650639078e-13,1.128746903634849069e-11,8.186731124391517511e+00,6.085064646320389108e-08,8.885386522255395899e-08
4.020000000000000284e+01,5.953789824691377817e+02,6.985852209362810754e+03,8.466714041104552238e-03,9.775193654967758050e+01,2.704019537828403585e+01,3.249799004985945885e+02,2.887549277122045055e+02,5.124402100463395005e-07,8.104615463930319323e-07,3.396964841917847416e-13,1.204024960153684169e-11,8.208502708155481997e+00,6.792059604904543784e-08,8.885443115358332364e-08
4.023333333333333428e+01,5.883244258130490607e+02,6.988273603138483850e+03,8.566582141276840590e-03,9.775055537630115055e+01,2.480019671040863471e+01,3.249810927752829457e+02,2.984790721128821360e+02,5.368299284705574281e-07,8.514810810898957150e-07,3.464439253832470353e-13,1.275585978402382963e-11,8.229432632272692061e+00,7.544735164751322804e-08,8.885487569400987463e-08
4.026666666666666572e+01,5.817619151490479226e+02,6.990534936043881316e+03,8.761541882776075624e-03,9.774923519226609869e+01,2.310824784272156762e+01,3.249819604497029104e+02,3.076710517688651976e+02,5.550720243907906576e-07,8.848632482395728666e-07,3.493645823977557684e-13,1.339495139568554587e-11,8.248975730631592285e+00,8.327745640280116947e-08,8.885518997554144546e-08
4.029999999999999716e+01,5.757854574676296124e+02,6.992474558992480524e+03,9.006077498164743317e-03,9.774805894968288555e+01,2.214973105479474214e+01,3.249825292336864209e+02,3.161442335932639480e+02,5.665387197677454238e-07,9.093537449037343409e-07,3.483376798090873525e-13,1.392676312063610579e-11,8.266610200286269361e+00,9.116952332216173400e-08,8.885536732222155553e-08
4.033333333333333570e+01,5.704820979357026545e+02,6.993949980691815654e+03,9.249017982895351916e-03,9.774710372678511305e+01,2.194189864603173490e+01,3.249828450260079080e+02,3.238798310078829559e+02,5.708436558266933225e-07,9.240952020661805194e-07,3.433811215850681853e-13,1.432812293078559707e-11,8.281861515395108952e+00,9.884029234995789984e-08,8.885540340753252846e-08
4.036666666666666714e+01,5.659315228212923330e+02,6.994849556355086861e+03,9.443284607565650274e-03,9.774643531353493131e+01,2.237568808417261934e+01,3.249829727262540473e+02,3.309851166996165261e+02,5.678301669157893013e-07,9.285854813966773324e-07,3.346544732522367866e-13,1.458267928563544181e-11,8.294325653790263431e+00,1.059664054157601772e-07,8.885529636848028185e-08
4.039999999999999858e+01,5.622055296892616525e+02,6.995102308841699596e+03,9.552393674594698847e-03,9.774610246597802643e+01,2.326701083779273205e+01,3.249829934792025483e+02,3.376421687363458659e+02,5.575689164734802682e-07,9.226565213082134891e-07,3.224667329652676680e-13,1.468040194536450150e-11,8.303689626983667083e+00,1.121899297137424609e-07,8.885504687074693693e-08
4.043333333333333002e+01,5.593672842960208982e+02,6.994684751123108072e+03,9.554056542584987363e-03,9.774613151791022858e+01,2.439415465586963450e+01,3.249829999718520526e+02,3.440705093319782577e+02,5.403633933805454621e-07,9.064698994576903298e-07,3.072899546268168008e-13,1.461731563002603428e-11,8.309747268607646120e+00,1.171751755098245135e-07,8.885465812048673171e-08
4.046666666666666856e+01,5.574703132634982694e+02,6.993623803975077863e+03,9.441848079434942212e-03,9.774652232991900291e+01,2.551870486035362617e+01,3.249830897848291897e+02,3.505062294229840631e+02,5.167642173683678267e-07,8.805279080467847983e-07,2.897804634444085415e-13,1.439542643157387144e-11,8.312408517724133361e+00,1.206000577241838443e-07,8.885413582033912358e-08
4.050000000000000000e+01,5.565572238220395320e+02,6.991995297539859166e+03,9.225668314725753508e-03,9.774724657415620754e+01,2.639716829359528916e+01,3.249833573327865679e+02,3.571904139044266913e+02,4.875959072002237401e-07,8.457016650345457231e-07,2.708091041956298748e-13,1.402282364078668332e-11,8.311701030618042552e+00,1.222419550836382427e-07,8.885348806957977788e-08
4.053333333333333144e+01,5.566581916500441594e+02,6.989918058017023213e+03,8.931250391347558479e-03,9.774824903070968674e+01,2.679338268232249476e+01,3.249838854217148310e+02,4.356783116971777226e+00,4.540030041853833318e-07,8.032805497800693383e-07,2.514984572396489077e-13,1.351396951654715941e-11,8.307763798937298105e+00,1.219615074814584263e-07,8.885272521078597862e-08
4.056666666666666998e+01,5.577893079438032373e+02,6.987544127360573839e+03,8.598459430606534074e-03,9.774945197930603058e+01,2.650273711930555010e+01,3.249847377007062619e+02,1.220752320408935176e+01,4.175256835888187294e-07,7.550495220559153327e-07,2.332531332233549473e-13,1.289021648031452069e-11,8.300833415963618123e+00,1.197461870781021907e-07,8.885185962770013008e-08
4.060000000000000142e+01,5.599509192508552360e+02,6.985046146493992637e+03,8.277576497060587166e-03,9.775076210082576722e+01,2.539773237144656903e+01,3.249859531697420039e+02,2.086777501610353269e+01,3.802144243243443163e-07,7.034001895140989805e-07,2.177415540235908281e-13,1.218059923273599946e-11,8.291224550283734729e+00,1.157264111850797517e-07,8.885090550087530994e-08
4.063333333333333286e+01,5.631261208736318622e+02,6.982603261935925730e+03,8.022396289812085135e-03,9.775207879364815255e+01,2.349343808100195474e+01,3.249875434468635262e+02,3.032022303370503735e+01,3.447746910900488727e-07,6.514700465535536113e-07,2.067470702659589511e-13,1.142289678038142732e-11,8.279306882589784422e+00,1.101218261803589397e-07,8.884987852901950842e-08
4.066666666666666430e+01,5.672795716226845570e+02,6.980387033055109896e+03,7.879630013546299813e-03,9.775330263784454132e+01,2.100363027858444909e+01,3.249894928640607077e+02,4.034899966339406774e+01,3.146583280924466677e-07,6.032632259954228650e-07,2.018061101813682416e-13,1.066474750663815748e-11,8.265481091989837381e+00,1.032700261426665924e-07,8.884879562462279588e-08
4.070000000000000284e+01,5.723567827052204393e+02,6.978548708834880017e+03,7.876760726331961601e-03,9.775434294369780730e+01,1.832987532875758063e+01,3.249917608904064537e+02,5.055063784844113428e+01,2.938431038640620906e-07,5.636065284893784277e-07,2.037009164126840549e-13,9.964048261849226098e-12,8.250156368160144638e+00,9.553152035921894765e-08,8.884767459250385907e-08
4.073333333333333428e+01,5.782839989791913240e+02,6.977208943973284477e+03,8.013867361331609637e-03,9.775512378174124706e+01,1.594892301359768894e+01,3.249942860775554436e+02,6.044670868333478353e+01,2.858985587476507264e-07,5.376506767107374752e-07,2.121285395334635825e-13,9.386829278329218076e-12,8.233731399814933738e+00,8.731076279549486065e-08,8.884653379945835060e-08
4.076666666666666572e+01,5.849687427621232700e+02,6.976450608476116940e+03,8.264529174978425471e-03,9.775558839237753261e+01,1.425224258785944187e+01,3.249969907639389248e+02,6.964430992017055644e+01,2.924213256166713352e-07,5.296552564124181079e-07,2.258394138437004942e-13,8.999771729067656943e-12,8.216579978218303992e+00,7.896524406466609943e-08,8.884539184241143098e-08
4.079999999999999716e+01,5.923010372390458542e+02,6.976314906204097497e+03,8.585137800719322074e-03,9.775570220152373224e+01,1.344301423147073393e+01,3.249997860790007280e+02,7.793909295218692534e+01,3.121085919940373990e-07,5.413929493318072201e-07,2.431169349323146295e-13,8.855739498107057048e-12,8.199041462827928228e+00,7.081933276947893521e-08,8.884426722154694701e-08
4.083333333333333570e+01,6.001552769111525549e+02,6.976800644014540921e+03,8.926790012184925363e-03,9.775545471462851310e+01,1.353476978809562858e+01,3.250025771636902618e+02,8.531663461322176545e+01,3.415385284713899093e-07,5.713367913739831372e-07,2.622286368106486655e-13,8.976726566542694484e-12,8.181415607382991340e+00,6.311047316096854903e-08,8.884317802395173001e-08
4.086666666666666714e+01,6.083926730346754539e+02,6.977866229318919068e+03,9.244555614039157848e-03,9.775486036308315363e+01,1.441100631718818192e+01,3.250052687562982214e+02,9.189283062070612118e+01,3.767477073254116112e-07,6.153947447741036854e-07,2.816632735897550063e-13,9.345323193416208019e-12,8.163960807838767764e+00,5.601391282155152895e-08,0.000000000000000000e+00
4.089999999999999858e+01,6.168641767813377328e+02,6.979433954112800166e+03,9.502651414824501985e-03,9.775395808879527237e+01,1.588955171945870504e+01,3.250077712749031775e+02,9.784953182524571957e+01,4.142493469577874850e-07,6.684617917944125376e-07,3.001931702023599913e-13,9.911844945554728087e-12,8.146894765904646007e+00,4.963534333492457728e-08,0.000000000000000000e+00
4.093333333333333002e+01,6.254137712121811319e+02,6.981395926835130012e+03,9.676522653162473661e-03,9.775280928003159886e+01,1.776550902614005167e+01,3.250100072185184672e+02,1.033915971029925629e+02,4.513048738450292572e-07,7.256339888276820898e-07,3.168557264983382007e-13,1.061110839918719437e-11,8.130396798260294489e+00,4.401311561953317094e-08,0.000000000000000000e+00
4.096666666666666856e+01,6.338820173960421016e+02,6.983621350721702584e+03,9.753277874936428296e-03,9.775149373124543217e+01,1.983257584381804151e+01,3.250119173568711517e+02,1.087255668055937008e+02,4.858442939095085325e-07,7.827332494189278332e-07,3.309140304092375051e-13,1.137749277660694516e-11,8.114611411090484339e+00,3.914403584937469976e-08,0.000000000000000000e+00
4.100000000000000000e+01,6.421097446199515844e+02,6.985964756246626166e+03,9.731447623466090227e-03,9.775010362476731984e+01,2.189117201923653511e+01,3.250134658557448120e+02,1.140515241781517801e+02,5.163164709914474724e-07,8.363860378380158691e-07,3.418207782889349355e-13,1.215306748708618048e-11,8.099653090085720208e+00,3.499277224509406666e-08,0.000000000000000000e+00
4.103333333333333144e+01,6.499417750050370159e+02,6.988274876871307242e+03,9.620501606613197226e-03,9.774873600086311853e+01,2.375178079615936966e+01,3.250146434415428871e+02,1.195597399693194802e+02,5.415658836195160258e-07,8.839361654360570325e-07,3.491915344635751974e-13,1.289004559293944870e-11,8.085612402699480228e+00,3.150268342971330293e-08,0.000000000000000000e+00
4.106666666666666998e+01,6.572305725892679220e+02,6.990403828575712396e+03,9.440165259208611534e-03,9.774748461544399447e+01,2.524009174492870144e+01,3.250154679637078061e+02,1.254255125166143188e+02,5.607493560438753356e-07,9.233348143735252138e-07,3.527868875611112240e-13,1.355044100081992051e-11,8.072563402158355217e+00,2.861083471174892847e-08,0.000000000000000000e+00
4.110000000000000142e+01,6.638397047809464766e+02,6.992216167738412878e+03,9.219278734142497683e-03,9.774643230798734805e+01,2.620919747394676946e+01,3.250159822006419859e+02,1.317969519006194332e+02,5.732841180100360349e-07,9.530539045146902543e-07,3.525016428733175475e-13,1.410487280345186858e-11,8.060572014331214064e+00,2.625109565397320275e-08,0.000000000000000000e+00
4.113333333333333286e+01,6.696470030414434405e+02,6.993597307100822945e+03,8.993684572769170688e-03,9.774564492209260891e+01,2.656235077947742695e+01,3.250162493115622055e+02,1.387722020998790526e+02,5.788169538215685452e-07,9.720282482803657351e-07,3.483594865700123574e-13,1.453137809307023902e-11,8.049704705601499199e+00,2.436181505325314400e-08,0.000000000000000000e+00
4.116666666666666430e+01,6.745473135319128914e+02,6.994460711916857690e+03,8.802488499364470587e-03,9.774516745871035539e+01,2.628498399911813266e+01,3.250163467756952400e+02,1.463673998824094440e+02,5.772071530558812657e-07,9.796203303531536180e-07,3.405123019654661506e-13,1.481449443539116962e-11,8.040036425933006825e+00,2.288898367778759373e-08,0.000000000000000000e+00
4.120000000000000284e+01,6.784547404730571998e+02,6.994753318338588542e+03,8.682294566047224840e-03,9.774502262032754629e+01,2.547468394829093796e+01,3.250163598429654144e+02,1.544866774013710540e+02,5.685190526993310611e-07,9.756007058580820064e-07,3.292441258912267041e-13,1.494463389242954139e-11,8.031656720494968482e+00,2.178643931483323774e-08,0.000000000000000000e+00
4.123333333333333428e+01,6.813043064048337101e+02,6.994458730629546153e+03,8.660018333937929622e-03,9.774521139762910593e+01,2.434672795977370541e+01,3.250163754054796073e+02,1.629166031280997515e+02,5.530224531210142895e-07,9.601392628005723859e-07,3.149805033667174064e-13,1.491770437702532814e-11,8.024673059462688940e+00,2.101774260261676007e-08,0.000000000000000000e+00
4.126666666666666572e+01,6.830529831242058663e+02,6.993597950504947221e+03,8.746413937668598773e-03,9.774571501881189306e+01,2.319511577335539698e+01,3.250164768514332536e+02,1.713651263387734787e+02,5.312013274445114970e-07,9.338054345216504045e-07,2.983046036729244406e-13,1.473493459457411436e-11,8.019210818601065327e+00,2.055681709649582765e-08,0.000000000000000000e+00
4.129999999999999716e+01,6.836800812490582757e+02,6.992227632831061783e+03,8.933187018917675137e-03,9.774649751651703866e+01,2.231554234011700899e+01,3.250167400239305380e+02,1.795385799122022377e+02,5.037734211242226616e-07,8.975782720561523018e-07,2.799814364229899977e-13,1.440288051182877525e-11,8.015409852110588318e+00,2.038586455232638959e-08,0.000000000000000000e+00
4.133333333333333570e+01,6.831870202405928012e+02,6.990436095853046027e+03,9.195167355082552521e-03,9.774750836143179811e+01,2.192811214597239911e+01,3.250172300405231454e+02,1.872189405956287374e+02,4.717258810790570162e-07,8.528699874493378419e-07,2.609894717364946343e-13,1.393361783990693293e-11,8.013418097068791823e+00,2.049703504886715325e-08,0.000000000000000000e+00
4.136666666666666714e+01,6.815965295693966937e+02,6.988337492787552947e+03,9.496308545465183618e-03,9.774868496771179593e+01,2.213778300462804793e+01,3.250179985627801216e+02,1.943033585809301940e+02,4.363748539109022600e-07,8.015687903800619382e-07,2.425516289415191938e-13,1.334514984690570742e-11,8.013383006237344119e+00,2.089062421712047237e-08,0.000000000000000000e+00
4.139999999999999858e+01,6.789513522637849974e+02,6.986064644605318790e+03,9.796733811696094196e-03,9.774995524308440054e+01,2.293933108030647361e+01,3.250190811870226639e+02,2.007991645323488115e+02,3.994581880275548781e-07,7.461069126345638616e-07,2.261393064714232971e-13,1.266207443948951369e-11,8.015441741089317063e+00,2.157677751176690110e-08,0.000000000000000000e+00
4.143333333333333002e+01,6.753125333983023211e+02,6.983761037517838304e+03,1.005863263312586735e-02,9.775124058632729884e+01,2.424697281502339408e+01,3.250204949108921824e+02,2.067942184464729962e+02,3.632622344863108798e-07,6.895524682269320741e-07,2.133915509466632004e-13,1.191653559414542193e-11,8.019710960640546560e+00,2.257242027358313865e-08,0.000000000000000000e+00
4.146666666666666856e+01,6.707573797953306212e+02,6.981572411252329402e+03,1.025029347868673495e-02,9.775245972982962428e+01,2.592628972960530476e+01,3.250222359899547655e+02,2.124249545859701129e+02,3.307434353820640332e-07,6.356964122614172531e-07,2.058711003694172148e-13,1.114937189433257452e-11,8.026276781275067052e+00,2.390416385341610733e-08,8.884266223342720736e-08
4.150000000000000000e+01,6.653771755881793979e+02,6.979638364916213504e+03,1.034856772941057657e-02,9.775353358762299649e+01,2.781709518387955526e+01,3.250242787908192668e+02,2.178534837515484242e+02,3.054910310178949993e-07,5.890363605830284115e-07,2.046473973305410742e-13,1.041104286848905912e-11,8.035185183825172217e+00,2.560510740978283132e-08,8.884365734613805300e-08
4.153333333333333144e+01,6.592747372006438127e+02,6.978084136163111907e+03,1.034036666591840910e-02,9.775439085134988204e+01,2.974598767831354351e+01,3.250265762925897661e+02,2.232550087396948868e+02,2.912042700549233549e-07,5.544432101107629825e-07,2.098960162186657095e-13,9.761186273896227035e-12,8.046432940060014971e+00,2.771640786833112637e-08,8.884467942300640037e-08
4.156666666666666998e+01,6.525618916656244437e+02,6.977012947661246471e+03,1.022363474128411623e-02,9.775497369566342343e+01,3.153188292148129079e+01,3.250290627149419720e+02,2.288122611976183407e+02,2.904567072138991530e-07,5.362531065137214509e-07,2.208214847813904026e-13,9.264587192827042538e-12,8.059959128134172701e+00,3.028435405132992073e-08,8.884571091098046110e-08
4.160000000000000142e+01,6.453569615236521031e+02,6.976499204160816589e+03,1.000800743495583803e-02,9.775524269327372906e+01,3.298931262164698097e+01,3.250316583013959644e+02,2.347121724208647890e+02,3.033800686224968902e-07,5.368728249871377978e-07,2.359726642289314517e-13,8.981027409912416549e-12,8.075637535568002789e+00,3.336044123341956976e-08,8.884673402696188193e-08
4.163333333333333286e+01,6.377823427417520179e+02,6.976582951095868339e+03,9.715083356374505652e-03,9.775518007070338911e+01,3.393492059572402297e+01,3.250342757658182222e+02,2.411393480134784681e+02,3.275799840702751678e-07,5.557330967210162772e-07,2.536873836697949611e-13,8.949538784782032695e-12,8.093270617196818506e+00,3.699433452348992697e-08,8.884773102731364231e-08
4.166666666666666430e+01,6.299622589797712635e+02,6.977266085121769720e+03,9.377926015764504256e-03,9.775479075063796586e+01,3.420351121914266912e+01,3.250368274757699396e+02,2.482599919858355406e+02,3.593808124411978233e-07,5.895313393912195297e-07,2.724056451451082677e-13,9.174457083637008784e-12,8.112586039712260444e+00,4.123471042326265344e-08,8.884868448225535862e-08
4.170000000000000284e+01,6.220207648318009888e+02,6.978510815308331075e+03,9.039032088649291696e-03,9.775410113469901319e+01,3.367995409558862718e+01,3.250392322664820881e+02,2.561899771378966193e+02,3.951180643292836599e-07,6.335521556911650552e-07,2.908009107686657965e-13,9.623550803956900231e-12,8.133237009592505729e+00,4.611817533928288776e-08,8.884957755294848697e-08
4.173333333333333428e+01,6.140800496762645935e+02,6.980240778710577615e+03,8.745697280278774341e-03,9.775315610430870095e+01,3.234789910907647936e+01,3.250414209342609979e+02,2.649461084452256614e+02,4.317318716656092627e-07,6.829947962849080387e-07,3.077986212185885361e-13,1.023978439247483901e-11,8.154807407185064250e+00,5.166495158311997425e-08,8.885039426861254876e-08
4.176666666666666572e+01,6.062590634565940491e+02,6.982345003534617717e+03,8.542006439531806342e-03,9.775201506091694625e+01,3.034006983051395068e+01,3.250433399016912404e+02,2.743958124855637379e+02,4.668382404238823768e-07,7.336870672464180330e-07,3.225513750511494987e-13,1.095754256957775439e-11,8.176822211798079110e+00,5.786956540111970326e-08,8.885111980031565325e-08
4.179999999999999716e+01,5.986724505778979619e+02,6.984684618661415698e+03,8.458357514822312934e-03,9.775074785579087688e+01,2.795256016406709421e+01,3.250449531161580694e+02,2.842428290808613269e+02,4.986165672258505770e-07,7.822692918530999252e-07,3.344072006358834183e-13,1.171441978738949057e-11,8.198762922750221449e+00,6.468480792788540641e-08,8.885174072718075345e-08
4.183333333333333570e+01,5.914297449841499201e+02,6.987101894806646669e+03,8.502256109778033588e-03,9.774943116253786002e+01,2.558583359226370391e+01,3.250462427161366463e+02,2.940862067824836572e+02,5.256836926509474986e-07,8.261304951356187584e-07,3.428838720433600955e-13,1.245659894511616032e-11,8.220086895815271077e+00,7.202599794024840852e-08,8.885224528975420435e-08
4.186666666666666714e+01,5.846347552343495408e+02,6.989430945538681954e+03,8.655374457205012098e-03,9.774814534936388100e+01,2.362443391888559319e+01,3.250472091848533296e+02,3.035405940778609306e+02,5.470010776711368186e-07,8.632823661334010633e-07,3.476516524629702407e-13,1.314001405826173232e-11,8.240248983527949989e+00,7.974353260601995164e-08,8.885262362435001421e-08
4.189999999999999858e+01,5.783850573127381267e+02,6.991509271163204176e+03,8.878823590698853643e-03,9.774697143353455431e+01,2.232529624844636729e+01,3.250478715314825990e+02,3.123479380393343945e+02,5.618159349647813846e-07,8.922457251101642212e-07,3.485234213028590719e-13,1.372972501803594649e-11,8.258723759468075798e+00,8.763767448771969395e-08,8.885286797148180941e-08
4.193333333333333002e+01,5.727715150350722979e+02,6.993189306298450902e+03,9.123531815423507191e-03,9.774598747225968509e+01,2.177549227551267919e+01,3.250482675753348758e+02,3.204197564326863699e+02,5.696271618322427703e-07,9.119676356554068077e-07,3.454506451395392563e-13,1.419888239847443131e-11,8.275026909649691120e+00,9.544474816578130606e-08,8.885297285119093864e-08
4.196666666666666856e+01,5.678777592143248967e+02,6.994349194986544717e+03,9.340725899018723424e-03,9.774526389078893374e+01,2.191702072641897914e+01,3.250484538692155638e+02,3.278123721783686619e+02,5.701677352952941271e-07,9.217674319903017143e-07,3.385241571215175556e-13,1.452782636850284226e-11,8.288734888735172390e+00,1.028535638543537525e-07,8.885293519827165654e-08
4.200000000000000000e+01,5.637795712183276464e+02,6.994902099753348921e+03,9.489553278960970173e-03,9.774485773749661632e+01,2.259745751854481099e+01,3.250485044404444466e+02,3.346762950397345548e+02,5.633981038785069743e-07,9.213057631493005868e-07,3.279795118437887982e-13,1.470345441773931680e-11,8.299502363339689381e+00,1.095131690091545471e-07,8.885275445113197377e-08
