fluxdate,fluxobsflux
20060609,78.2
20060610,77.3
20060610,76.1
20060610,77.1
20060611,74.3
20060611,74.4
20060611,74.8
20060612,73.5
20060612,74.2
20060612,74.7
20060613,76.3
20060613,77.1
20060613,77.3
20060614,76.3
20060614,75.3
20060614,75.9
20060615,76.1
20060615,76.4
20060615,76.9
20060616,75.6
20060616,75.3
20060616,76.0
20060617,73.7
20060617,73.2
20060617,73.4
20060618,73.1
20060618,73.3
20060618,74.4
20060619,73.0
20060619,73.3
20060619,73.3
20060620,72.8
20060620,72.9
20060620,73.2
20060621,72.1
20060621,72.7
20060621,73.2
20060622,71.7
20060622,72.1
20060622,72.3
20060623,70.9
20060623,71.8
20060623,71.9
20060624,72.8
20060624,73.6
20060624,73.7
20060625,74.0
20060625,74.0
20060625,74.6
20060626,75.4
20060626,76.4
20060626,77.6
20060627,78.3
20060627,78.5
20060627,79.9
20060628,82.5
20060628,83.5
20060628,84.0
20060629,85.9
20060629,85.5
20060629,86.0
20060630,87.0
20060630,86.1
20060630,86.2
20060701,84.5
20060701,85.5
20060701,85.6
20060702,87.1
20060702,87.1
20060702,86.9
20060703,85.9
20060703,85.9
20060703,89.9
20060704,87.7
20060704,92.0
20060704,91.4
20060705,86.4
20060705,84.7
20060705,85.1
20060706,86.0
20060706,85.0
20060706,82.7
20060707,80.3
20060707,79.9
20060707,79.8
20060708,77.7
20060708,77.4
20060708,78.1
20060709,74.5
20060709,74.6
20060709,74.5
20060710,73.4
20060710,72.8
20060710,73.1
20060711,71.8
20060711,71.2
20060711,71.5
20060712,71.0
20060712,70.6
20060712,68.5
20060713,70.0
20060713,69.9
20060713,70.7
20060714,70.4
20060714,70.9
20060714,71.1
20060715,70.3
20060715,70.2
20060715,70.8
20060716,70.6
20060716,70.8
20060716,71.0
20060717,70.3
20060717,71.0
20060717,71.6
20060718,71.0
20060718,71.2
20060718,72.4
20060719,71.0
20060719,71.1
20060719,71.3
20060720,72.2
20060720,72.2
20060720,72.4
20060721,71.5
20060721,72.6
20060721,73.0
20060722,72.7
20060722,73.6
20060722,74.2
20060723,75.7
20060723,76.5
20060723,77.5
20060724,77.2
20060724,77.0
20060724,77.2
20060725,76.1
20060725,75.5
20060725,75.9
20060726,74.7
20060726,74.7
20060726,75.4
20060727,73.9
20060727,74.4
20060727,74.7
20060728,73.4
20060728,72.6
20060728,73.8
20060729,72.7
20060729,73.0
20060729,74.0
20060730,73.6
20060730,73.9
20060730,73.8
20060731,72.9
20060731,72.4
20060731,72.7
20060801,72.0
20060801,72.8
20060801,73.3
20060802,71.6
20060802,72.1
20060802,73.0
20060803,71.5
20060803,71.3
20060803,71.9
20060804,70.1
20060804,69.6
20060804,71.1
20060805,69.5
20060805,69.5
20060805,70.4
20060806,69.5
20060806,69.5
20060806,70.5
20060807,69.7
20060807,69.8
20060807,70.3
20060808,70.6
20060808,71.4
20060808,72.4
20060809,73.1
20060809,74.1
20060809,74.9
20060810,79.8
20060810,80.3
20060810,81.4
20060811,84.7
20060811,83.9
20060811,85.1
20060812,83.6
20060812,84.7
20060812,87.4
20060813,87.0
20060813,85.9
20060813,85.9
20060814,85.5
20060814,86.4
20060814,86.7
20060815,85.1
20060815,85.6
20060815,88.0
20060816,104.8
20060816,100.6
20060816,94.0
20060817,86.7
20060817,85.8
20060817,87.5
20060818,88.5
20060818,88.5
20060818,90.6
20060819,88.2
20060819,88.8
20060819,88.5
20060820,87.3
20060820,88.1
20060820,87.3
20060821,85.4
20060821,87.8
20060821,86.0
20060822,81.4
20060822,80.8
20060822,83.2
20060823,78.3
20060823,78.7
20060824,78.2
20060824,78.0
20060825,76.3
20060825,77.2
20060825,76.7
20060826,78.0
20060826,75.7
20060826,82.7
20060827,79.9
20060827,78.6
20060827,79.0
20060828,76.3
20060828,76.4
20060828,76.9
20060829,74.1
20060829,73.0
20060829,75.2
20060830,74.9
20060830,74.2
20060830,75.4
20060831,76.5
20060831,83.2
20060831,77.3
20060901,75.9
20060901,76.9
20060901,76.6
20060902,74.7
20060902,75.6
20060902,76.4
20060903,75.7
20060903,76.5
20060903,77.2
20060904,79.6
20060904,79.0
20060904,79.3
20060905,79.4
20060905,80.4
20060905,80.7
20060906,82.9
20060906,84.0
20060906,85.8
20060907,87.0
20060907,86.7
20060907,88.1
20060908,88.5
20060908,87.2
20060908,88.0
20060909,85.6
20060909,85.5
20060909,87.7
20060910,86.9
20060910,87.3
20060910,88.1
20060911,84.8
20060911,84.6
20060911,85.5
20060912,84.5
20060912,84.1
20060912,86.3
20060913,83.0
20060913,82.9
20060913,83.7
20060914,84.2
20060914,82.8
20060914,83.0
20060915,81.1
20060915,80.1
20060915,80.9
20060916,78.8
20060916,79.2
20060916,79.6
20060917,77.6
20060917,78.0
20060917,77.6
20060918,73.8
20060918,74.4
20060918,75.9
20060919,73.2
20060919,73.4
20060919,73.9
20060920,71.5
20060920,70.9
20060920,72.5
20060921,70.8
20060921,71.4
20060921,74.2
20060922,72.4
20060922,72.3
20060922,72.6
20060923,69.9
20060923,70.4
20060923,70.5
20060924,69.7
20060924,69.8
20060924,69.9
20060925,69.8
20060925,70.2
20060925,71.1
20060926,70.6
20060926,70.7
20060926,71.3
20060927,71.9
20060927,72.0
20060927,72.5
20060928,72.5
20060928,73.0
20060928,75.2
20060929,76.0
20060929,76.5
20060929,76.5
20060930,77.7
20060930,77.7
20060930,77.9
20061001,77.7
20061001,78.4
20061001,78.8
20061002,77.7
20061002,77.9
20061002,78.3
20061003,76.4
20061003,76.6
20061003,77.7
20061004,76.1
20061004,76.7
20061004,77.7
20061005,76.4
20061005,77.3
20061005,77.6
20061006,77.3
20061006,76.4
20061006,77.5
20061007,75.7
20061007,76.5
20061007,77.3
20061008,75.2
20061008,75.2
20061008,76.0
20061009,75.1
20061009,75.0
20061009,75.5
20061010,75.1
20061010,75.3
20061010,75.3
20061011,73.2
20061011,73.6
20061011,74.5
20061012,73.4
20061012,73.6
20061012,74.4
20061013,72.9
20061013,73.3
20061013,74.1
20061014,72.1
20061014,72.4
20061014,72.9
20061015,70.9
20061015,71.1
20061015,71.2
20061016,69.8
20061016,69.5
20061016,70.4
20061017,69.5
20061017,69.6
20061017,70.6
20061018,69.0
20061018,69.5
20061018,70.1
20061019,69.1
20061019,69.6
20061019,70.6
20061020,70.1
20061020,71.1
20061020,71.8
20061021,73.4
20061021,74.7
20061021,76.1
20061022,76.3
20061022,75.8
20061022,77.0
20061023,75.8
20061023,76.4
20061023,77.5
20061024,74.7
20061024,74.8
20061024,75.9
20061025,73.5
20061025,74.7
20061025,74.9
20061026,71.9
20061026,71.9
20061026,72.4
20061027,70.9
20061027,72.0
20061027,73.1
20061028,73.0
20061028,74.7
20061028,75.7
20061029,72.8
20061029,73.3
20061029,74.7
20061030,74.9
20061030,75.7
20061030,78.1
20061031,79.3
20061031,80.1
20061031,82.1
20061101,85.1
20061101,86.7
20061101,86.1
20061102,87.0
20061102,88.2
20061102,91.0
20061103,86.4
20061103,87.4
20061103,87.8
20061104,85.0
20061104,85.5
20061104,86.1
20061105,84.5
20061105,84.7
20061105,85.0
20061106,83.7
20061106,83.5
20061106,85.7
20061107,86.6
20061107,87.1
20061107,87.3
20061108,87.0
20061108,86.4
20061108,88.6
20061109,88.8
20061109,89.4
20061109,91.3
20061110,90.2
20061110,91.1
20061110,92.2
20061111,94.9
20061111,97.0
20061111,97.4
20061112,97.5
20061112,96.7
20061112,98.3
20061113,94.5
20061113,95.2
20061113,96.3
20061114,94.1
20061114,94.5
20061114,94.9
20061115,95.0
20061115,96.1
20061115,96.5
20061116,94.9
20061116,94.1
20061116,94.3
20061117,88.9
20061117,89.5
20061117,90.0
20061118,88.9
20061118,88.8
20061118,88.9
20061119,84.3
20061119,84.9
20061119,85.4
20061120,80.8
20061120,80.5
20061120,80.9
20061121,76.9
20061121,77.5
20061121,78.3
20061122,76.0
20061122,76.5
20061122,77.1
20061123,76.0
20061123,76.8
20061123,77.7
20061124,76.6
20061124,77.4
20061124,78.6
20061125,78.2
20061125,78.6
20061125,79.5
20061126,78.0
20061126,78.2
20061126,79.8
20061127,81.3
20061127,82.4
20061127,83.1
20061128,84.4
20061128,85.5
20061128,85.9
20061129,84.5
20061129,85.0
20061129,86.0
20061130,84.5
20061130,84.1
20061130,85.0
20061201,82.7
20061201,84.2
20061201,85.7
20061202,87.0
20061202,87.3
20061202,87.3
20061203,87.1
20061204,96.3
20061205,95.7
20061205,102.4
20061205,104.6
20061206,102.7
20061206,573.4
20061206,103.9
20061207,95.8
20061207,124.7
20061207,97.2
20061208,94.8
20061208,96.0
20061208,96.9
20061209,90.4
20061209,92.4
20061209,92.1
20061210,89.0
20061210,90.0
20061210,91.5
20061211,91.3
20061211,92.2
20061211,92.5
20061212,107.3
20061212,104.2
20061212,102.2
20061213,83.0
20061213,94.6
20061213,96.4
20061214,94.6
20061214,94.4
20061214,102.0
20061215,87.4
20061215,88.2
20061215,87.9
20061216,81.8
20061216,82.6
20061216,82.7
20061217,84.2
20061217,82.1
20061217,80.3
20061218,74.8
20061218,75.4
20061218,76.1
20061219,73.6
20061219,74.4
20061219,74.8
20061220,73.1
20061220,72.7
20061220,73.7
20061221,73.8
20061221,74.0
20061221,75.0
20061222,74.4
20061222,74.6
20061222,76.8
20061223,74.3
20061223,73.5
20061223,75.6
20061224,74.1
20061224,74.4
20061224,75.6
20061225,74.8
20061225,76.4
20061225,76.8
20061226,74.5
20061226,75.0
20061226,75.8
20061227,73.0
20061227,73.3
20061227,75.5
20061228,75.0
20061228,76.3
20061228,76.9
20061229,77.0
20061229,78.4
20061229,79.3
20061230,79.9
20061230,80.9
20061230,82.8
20061231,83.9
20061231,85.1
20061231,86.1
20070101,86.6
20070101,88.4
20070101,89.4
20070102,90.6
20070102,91.7
20070102,93.6
20070103,88.4
20070103,87.7
20070103,90.2
20070104,90.9
20070104,91.0
20070104,91.9
20070105,88.2
20070105,89.4
20070105,90.8
20070106,88.3
20070106,88.6
20070106,88.7
20070107,86.2
20070107,88.3
20070107,89.2
20070108,87.3
20070108,88.7
20070108,90.5
20070109,91.2
20070109,92.2
20070109,92.6
20070110,86.3
20070110,86.2
20070110,86.9
20070111,83.4
20070111,83.9
20070111,85.1
20070112,82.2
20070112,83.8
20070112,84.9
20070113,80.3
20070113,81.4
20070113,82.1
20070114,81.2
20070114,82.1
20070114,82.7
20070115,80.6
20070115,82.0
20070115,81.6
20070116,77.7
20070116,78.7
20070116,78.8
20070117,77.1
20070117,78.1
20070117,78.4
20070118,76.2
20070118,76.8
20070118,77.0
20070119,75.3
20070119,76.3
20070119,76.7
20070120,77.3
20070120,78.8
20070120,79.5
20070121,76.9
20070121,78.6
20070121,80.0
20070122,78.3
20070122,78.5
20070122,78.7
20070123,77.9
20070123,79.3
20070123,79.3
20070124,79.9
20070124,80.4
20070124,81.0
20070125,79.4
20070125,79.9
20070125,80.2
20070126,78.9
20070126,79.7
20070126,79.5
20070127,79.9
20070127,80.5
20070127,80.7
20070128,80.5
20070128,81.7
20070128,82.8
20070129,89.5
20070129,86.7
20070129,90.6
20070130,87.2
20070130,87.5
20070130,88.5
20070131,87.5
20070131,89.2
20070131,90.9
20070201,90.3
20070201,89.9
20070201,90.2
20070202,89.4
20070202,90.3
20070202,87.6
20070203,87.1
20070203,87.3
20070203,86.9
20070204,83.4
20070204,83.7
20070204,84.4
20070205,82.7
20070205,83.0
20070205,83.9
20070206,81.9
20070206,81.9
20070206,82.5
20070207,80.7
20070207,82.0
20070207,81.7
20070208,78.4
20070208,78.4
20070208,78.9
20070209,76.3
20070209,76.7
20070209,76.8
20070210,75.4
20070210,75.9
20070210,76.1
20070211,74.5
20070211,74.7
20070211,74.8
20070212,73.2
20070212,73.6
20070212,73.7
20070213,72.9
20070213,72.7
20070213,72.9
20070214,72.3
20070214,72.7
20070214,73.1
20070215,71.5
20070215,73.6
20070215,74.2
20070216,74.4
20070216,74.7
20070216,74.6
20070217,74.7
20070217,75.3
20070217,75.3
20070218,75.2
20070218,75.8
20070218,76.1
20070219,74.9
20070219,74.9
20070219,75.4
20070220,74.8
20070220,74.7
20070220,75.1
20070221,74.8
20070221,74.8
20070221,75.7
20070222,75.4
20070222,75.5
20070222,76.1
20070223,75.0
20070223,75.1
20070223,75.7
20070224,75.5
20070224,75.5
20070224,75.9
20070225,76.4
20070225,76.6
20070225,76.9
20070226,75.0
20070226,75.4
20070226,75.6
20070227,75.2
20070227,74.8
20070227,75.1
20070228,75.2
20070228,75.8
20070228,75.7
20070301,74.7
20070301,74.8
20070301,74.8
20070302,74.4
20070302,75.5
20070302,74.5
20070303,72.9
20070303,73.3
20070303,73.0
20070304,72.1
20070304,72.5
20070304,72.7
20070305,71.7
20070305,71.9
20070305,72.1
20070306,71.4
20070306,71.9
20070306,72.2
20070307,72.7
20070307,72.9
20070307,73.0
20070308,72.2
20070308,72.5
20070308,72.8
20070309,71.1
20070309,71.6
20070309,71.7
20070310,71.0
20070310,71.2
20070310,71.3
20070311,70.8
20070311,71.0
20070311,72.1
20070312,70.6
20070312,71.2
20070312,71.4
20070313,71.2
20070313,71.4
20070313,71.7
20070314,70.2
20070314,70.0
20070314,70.6
20070315,69.0
20070315,69.2
20070315,69.9
20070316,68.7
20070316,68.7
20070316,69.6
20070317,69.1
20070317,69.3
20070317,70.2
20070318,70.0
20070318,70.5
20070318,70.4
20070319,69.5
20070319,70.1
20070319,71.1
20070320,72.0
20070320,72.6
20070320,73.0
20070321,72.5
20070321,72.8
20070321,73.1
20070322,72.2
20070322,72.5
20070322,72.4
20070323,72.9
20070323,72.5
20070323,72.8
20070324,72.8
20070324,72.8
20070324,73.4
20070325,73.4
20070325,73.7
20070325,74.3
20070326,73.6
20070326,73.8
20070326,73.6
20070327,73.7
20070327,73.3
20070327,73.6
20070328,74.8
20070328,74.6
20070328,75.1
20070329,73.6
20070329,73.8
20070329,74.4
20070330,73.7
20070330,74.1
20070330,74.1
20070331,72.8
20070331,73.2
20070331,72.9
20070401,71.4
20070401,71.7
20070401,72.2
20070402,70.6
20070402,71.2
20070402,70.9
20070403,70.2
20070403,70.8
20070403,70.7
20070404,70.7
20070404,70.7
20070404,71.5
20070405,70.5
20070405,70.9
20070405,70.6
20070406,70.4
20070406,71.0
20070406,71.3
20070407,71.0
20070407,71.2
20070407,71.3
20070408,71.0
20070408,71.1
20070408,70.9
20070409,69.9
20070409,69.9
20070409,70.4
20070410,69.5
20070410,69.4
20070410,69.4
20070411,68.9
20070411,69.1
20070411,69.1
20070412,67.7
20070412,68.3
20070412,68.2
20070413,68.2
20070413,68.3
20070413,68.4
20070414,68.0
20070414,68.2
20070414,68.5
20070415,69.2
20070415,69.3
20070415,69.6
20070416,68.9
20070416,69.3
20070416,69.6
20070417,69.2
20070417,69.2
20070417,69.7
20070418,68.8
20070418,68.8
20070418,68.8
20070419,68.0
20070419,68.3
20070419,68.3
20070420,68.9
20070420,68.5
20070420,68.8
20070421,68.6
20070421,68.7
20070421,68.9
20070422,68.4
20070422,68.9
20070422,69.0
20070423,68.8
20070423,69.1
20070423,70.2
20070424,72.7
20070424,73.2
20070424,74.5
20070425,75.5
20070425,76.5
20070425,77.0
20070426,79.4
20070426,80.5
20070426,80.7
20070427,81.9
20070427,82.7
20070427,83.5
20070428,84.7
20070428,84.9
20070428,85.3
20070429,84.5
20070429,84.8
20070429,85.8
20070430,87.1
20070430,87.0
20070430,85.0
20070501,85.9
20070501,86.3
20070501,85.9
20070502,84.1
20070502,87.4
20070502,86.4
20070503,82.9
20070503,83.1
20070503,84.3
20070504,82.6
20070504,82.5
20070504,83.1
20070505,80.7
20070505,81.0
20070505,81.2
20070506,78.8
20070506,78.1
20070506,77.8
20070507,75.6
20070507,75.7
20070507,75.7
20070508,73.0
20070508,73.4
20070508,73.3
20070509,72.7
20070509,72.1
20070509,72.8
20070510,70.9
20070510,71.2
20070510,71.9
20070511,70.8
20070511,71.5
20070511,71.8
20070512,71.8
20070512,71.4
20070512,71.4
20070513,72.6
20070513,73.5
20070513,74.7
20070514,72.9
20070514,72.9
20070514,73.0
20070515,74.2
20070515,76.9
20070515,76.5
20070516,76.7
20070516,77.1
20070516,77.3
20070517,76.2
20070517,76.5
20070517,76.6
20070518,75.8
20070518,75.8
20070518,76.1
20070519,74.3
20070519,74.8
20070519,74.6
20070520,73.9
20070520,74.1
20070520,74.7
20070521,73.1
20070521,73.2
20070521,72.9
20070522,73.0
20070522,72.0
20070522,72.4
20070523,69.4
20070523,70.1
20070523,70.3
20070524,69.3
20070524,69.9
20070524,69.7
20070525,67.9
20070525,68.1
20070525,68.4
20070526,67.7
20070526,67.7
20070526,68.1
20070527,66.6
20070527,67.0
20070527,67.9
20070528,68.0
20070528,68.7
20070528,69.0
20070529,68.9
20070529,69.6
20070529,70.3
20070530,71.4
20070530,70.7
20070530,70.8
20070531,73.0
20070531,74.6
20070531,74.8
20070601,79.0
20070601,79.4
20070601,80.8
20070602,84.2
20070602,83.2
20070602,85.4
20070603,87.0
20070603,87.0
20070603,87.3
20070604,88.4
20070604,85.7
20070604,87.5
20070605,90.7
20070605,81.2
20070605,82.3
20070606,86.32
20070606,84.61
20070606,86.04
20070607,87.86
20070607,85.54
20070607,86.47
20070608,86.5
20070608,84.3
20070608,85.2
20070609,81.2
20070609,78.6
20070609,80.8
20070610,72.7
20070610,75.9
20070610,76.0
20070611,74.6
20070611,73.3
20070611,73.6
20070612,72.3
20070612,70.4
20070612,70.4
20070613,76.0
20070613,70.9
20070613,71.2
20070614,69.7
20070614,68.5
20070614,68.7
20070615,67.7
20070615,69.1
20070615,68.8
20070616,68.0
20070616,68.0
20070616,67.2
20070617,67.1
20070617,66.7
20070617,66.8
20070618,66.6
20070618,66.6
20070618,66.5
20070619,66.1
20070619,66.4
20070619,66.3
20070620,65.9
20070620,65.7
20070620,65.7
20070621,65.4
20070621,65.5
20070621,65.7
20070622,65.3
20070622,65.3
20070622,65.4
20070623,65.4
20070623,65.9
20070623,66.2
20070624,66.3
20070624,66.9
20070624,67.0
20070625,67.1
20070625,67.6
20070625,68.2
20070626,70.1
20070626,70.5
20070626,71.2
20070627,72.6
20070627,73.2
20070627,73.8
20070628,74.4
20070628,74.9
20070628,74.7
20070629,74.6
20070629,75.3
20070629,74.3
20070630,73.3
20070630,74.0
20070630,74.1
20070701,73.7
20070701,74.3
20070701,74.1
20070702,72.8
20070702,72.6
20070702,72.5
20070703,71.6
20070703,71.7
20070703,71.9
20070704,72.0
20070704,72.4
20070704,72.3
20070705,70.9
20070705,71.5
20070705,71.1
20070706,70.8
20070706,71.1
20070706,70.8
20070707,73.0
20070707,73.1
20070707,73.0
20070708,76.3
20070708,75.1
20070708,75.1
20070709,77.6
20070709,77.1
20070709,78.4
20070710,79.5
20070710,78.1
20070710,80.3
20070711,78.4
20070711,78.5
20070711,78.0
20070712,76.2
20070712,76.9
20070712,76.9
20070713,77.5
20070713,78.0
20070713,76.4
20070714,75.7
20070714,75.7
20070714,76.2
20070715,74.7
20070715,74.7
20070715,73.6
20070716,72.5
20070716,72.9
20070716,72.8
20070717,71.6
20070717,72.3
20070717,71.9
20070718,67.7
20070718,69.6
20070718,69.5
20070719,67.4
20070719,68.3
20070719,65.2
20070720,67.1
20070720,67.3
20070720,66.9
20070721,66.3
20070721,66.4
20070721,66.3
20070722,66.3
20070722,66.2
20070722,66.2
20070723,67.0
20070723,67.2
20070723,67.6
20070724,67.4
20070724,68.0
20070724,67.9
20070725,68.3
20070725,68.6
20070725,68.2
20070726,68.0
20070726,68.4
20070726,68.5
20070727,67.9
20070727,68.7
20070727,67.7
20070728,69.4
20070728,69.9
20070728,70.2
20070729,68.7
20070729,69.0
20070729,68.7
20070730,68.6
20070730,68.9
20070730,68.6
20070731,67.7
20070731,68.0
20070731,68.1
20070801,68.1
20070801,68.4
20070801,68.6
20070802,69.1
20070802,69.4
20070802,69.2
20070803,69.7
20070803,70.4
20070803,70.3
20070804,69.4
20070804,69.4
20070804,69.5
20070805,68.4
20070805,68.9
20070805,69.8
20070806,69.7
20070806,70.0
20070806,70.5
20070807,69.0
20070807,69.0
20070807,69.3
20070808,69.1
20070808,69.0
20070808,69.0
20070809,67.1
20070809,67.4
20070809,67.5
20070810,67.1
20070810,67.5
20070810,67.4
20070811,67.2
20070811,67.6
20070811,67.4
20070812,67.6
20070812,68.1
20070812,68.3
20070813,67.1
20070813,67.7
20070813,67.6
20070814,68.0
20070814,68.5
20070814,68.6
20070815,67.5
20070815,67.6
20070815,67.6
20070816,66.9
20070816,67.3
20070816,67.0
20070817,67.1
20070817,67.6
20070817,68.1
20070818,67.4
20070818,67.9
20070818,68.1
20070819,67.0
20070819,67.8
20070819,67.5
20070820,68.2
20070820,69.1
20070820,69.4
20070821,68.7
20070821,69.3
20070821,69.2
20070822,69.3
20070822,70.0
20070822,70.1
20070823,70.2
20070823,70.8
20070823,71.0
20070824,71.0
20070824,71.6
20070824,71.9
20070825,71.4
20070825,71.5
20070825,71.4
20070826,69.9
20070826,70.1
20070826,70.2
20070827,68.8
20070827,69.2
20070827,69.6
20070828,69.8
20070828,70.1
20070828,69.8
20070829,69.1
20070829,69.6
20070829,69.6
20070830,69.7
20070830,71.6
20070830,71.7
20070831,71.1
20070831,70.8
20070831,71.9
20070901,70.4
20070901,70.8
20070901,71.0
20070902,69.2
20070902,69.4
20070902,69.8
20070903,67.7
20070903,68.0
20070903,68.0
20070904,67.3
20070904,68.2
20070904,68.0
20070905,67.1
20070905,67.6
20070905,67.7
20070906,66.3
20070906,66.7
20070906,67.0
20070907,66.9
20070907,67.1
20070907,67.6
20070908,66.2
20070908,66.6
20070908,67.0
20070909,66.0
20070909,66.7
20070909,67.0
20070910,66.5
20070910,66.9
20070910,67.2
20070911,65.5
20070911,66.1
20070911,66.5
20070912,65.3
20070912,65.9
20070912,66.3
20070913,65.6
20070913,66.4
20070913,66.8
20070914,65.9
20070914,66.8
20070914,67.4
20070915,66.9
20070915,67.7
20070915,67.7
20070916,66.5
20070916,67.0
20070916,67.4
20070917,66.8
20070917,66.9
20070917,66.9
20070918,66.0
20070918,66.5
20070918,66.5
20070919,66.2
20070919,66.8
20070919,67.1
20070920,67.1
20070920,66.8
20070920,67.0
20070921,66.6
20070921,66.9
20070921,67.2
20070922,65.9
20070922,66.7
20070922,66.9
20070923,65.8
20070923,66.3
20070923,66.9
20070924,65.4
20070924,66.1
20070924,66.4
20070925,65.6
20070925,66.2
20070925,66.7
20070926,65.8
20070926,66.5
20070926,66.6
20070927,66.2
20070927,67.1
20070927,67.6
20070928,64.4
20070928,67.2
20070928,67.5
20070929,67.0
20070929,67.6
20070929,68.5
20070930,67.1
20070930,65.0
20070930,68.0
20071001,69.1
20071001,67.7
20071001,68.3
20071002,67.0
20071002,66.4
20071002,67.8
20071003,66.8
20071003,67.3
20071003,67.7
20071004,66.8
20071004,67.3
20071004,68.1
